player_season_id,player_id,player_name,club_id,club_name,season_id,season_label,primary_position,appearances,starts,minutes_played,goals,assists,shots,shots_on_target,key_passes,progressive_passes,progressive_carries,successful_dribbles,xg,xa,tackles,interceptions,clearances,aerial_duels_won,yellow_cards,red_cards,clean_sheets,team_goals_scored,team_goals_conceded,league_name,final_table_rank,team_points,team_wins,team_draws,team_losses
ivan-balliu-rayo-vallecano-2021-2022,ivan-balliu,Iván Balliu,rayo-vallecano,Rayo Vallecano,2021-2022,2021/22,DF,35,35,3147,1,2,15,3,0,0,0,0,0,0,0,0,0,0,10,1,0,39,50,La Liga,12,42,11,9,18
enis-bardhi-levante-2021-2022,enis-bardhi,Enis Bardhi,levante,Levante,2021-2022,2021/22,MF,30,17,1701,3,3,43,10,0,0,0,0,0,0,0,0,0,0,3,0,0,51,76,La Liga,19,35,8,11,19
keidi-bare-espanyol-2021-2022,keidi-bare,Keidi Bare,espanyol,Espanyol,2021-2022,2021/22,MF,25,18,1481,1,1,4,1,0,0,0,0,0,0,0,0,0,0,9,0,0,40,53,La Liga,14,42,10,12,16
kike-barja-osasuna-2021-2022,kike-barja,Kike Barja,osasuna,Osasuna,2021-2022,2021/22,MF,21,9,865,2,0,17,6,0,0,0,0,0,0,0,0,0,0,2,0,0,37,51,La Liga,10,47,12,11,15
antonio-barragan-elche-2021-2022,antonio-barragan,Antonio Barragán,elche,Elche,2021-2022,2021/22,DF,16,12,1020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,40,52,La Liga,13,42,11,9,18
ander-barrenetxea-real-sociedad-2021-2022,ander-barrenetxea,Ander Barrenetxea,real-sociedad,Real Sociedad,2021-2022,2021/22,MF,11,6,547,1,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,La Liga,6,62,17,11,10
marc-bartra-real-betis-2021-2022,marc-bartra,Marc Bartra,real-betis,Real Betis,2021-2022,2021/22,DF,23,23,1993,1,0,15,3,0,0,0,0,0,0,0,0,0,0,5,0,0,62,40,La Liga,5,65,19,8,11
rodrigo-battaglia-mallorca-2021-2022,rodrigo-battaglia,Rodrigo Battaglia,mallorca,Mallorca,2021-2022,2021/22,MF,26,12,1179,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,36,63,La Liga,16,39,10,9,19
bebe-rayo-vallecano-2021-2022,bebe,Bebé,rayo-vallecano,Rayo Vallecano,2021-2022,2021/22,MF,29,6,867,1,2,50,8,0,0,0,0,0,0,0,0,0,0,2,0,0,39,50,La Liga,12,42,11,9,18
hector-bellerin-real-betis-2021-2022,hector-bellerin,Héctor Bellerín,real-betis,Real Betis,2021-2022,2021/22,DF,23,22,1979,0,2,10,2,0,0,0,0,0,0,0,0,0,0,2,1,0,62,40,La Liga,5,65,19,8,11
fran-beltran-celta-vigo-2021-2022,fran-beltran,Fran Beltrán,celta-vigo,Celta Vigo,2021-2022,2021/22,MF,37,31,2597,1,0,20,4,0,0,0,0,0,0,0,0,0,0,4,0,0,43,43,La Liga,11,46,12,10,16
dario-benedetto-elche-2021-2022,dario-benedetto,Darío Benedetto,elche,Elche,2021-2022,2021/22,FW,14,6,590,2,1,18,7,0,0,0,0,0,0,0,0,0,0,1,0,0,40,52,La Liga,13,42,11,9,18
karim-benzema-real-madrid-2021-2022,karim-benzema,Karim Benzema,real-madrid,Real Madrid,2021-2022,2021/22,FW,32,31,2593,27,12,128,59,0,0,0,0,0,0,0,0,0,0,0,0,0,80,31,La Liga,1,86,26,8,4
yuri-berchiche-athletic-club-2021-2022,yuri-berchiche,Yuri Berchiche,athletic-club,Athletic Club,2021-2022,2021/22,DF,14,11,1015,1,2,8,3,0,0,0,0,0,0,0,0,0,0,3,0,0,43,36,La Liga,8,55,14,13,11
alex-berenguer-athletic-club-2021-2022,alex-berenguer,Álex Berenguer,athletic-club,Athletic Club,2021-2022,2021/22,MF,34,24,2168,3,6,46,16,0,0,0,0,0,0,0,0,0,0,8,0,0,43,36,La Liga,8,55,14,13,11
pedro-bigas-elche-2021-2022,pedro-bigas,Pedro Bigas,elche,Elche,2021-2022,2021/22,DF,19,19,1551,1,0,12,3,0,0,0,0,0,0,0,0,0,0,6,0,0,40,52,La Liga,13,42,11,9,18
yassine-bounou-sevilla-2021-2022,yassine-bounou,Yassine Bounou,sevilla,Sevilla,2021-2022,2021/22,GK,31,31,2790,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,53,30,La Liga,4,70,18,16,4
lucas-boye-elche-2021-2022,lucas-boye,Lucas Boyé,elche,Elche,2021-2022,2021/22,FW,24,22,1713,7,3,49,16,0,0,0,0,0,0,0,0,0,0,3,0,0,40,52,La Liga,13,42,11,9,18
darko-brasanac-osasuna-2021-2022,darko-brasanac,Darko Brašanac,osasuna,Osasuna,2021-2022,2021/22,MF,35,27,2405,1,2,17,5,0,0,0,0,0,0,0,0,0,0,8,0,0,37,51,La Liga,10,47,12,11,15
claudio-bravo-real-betis-2021-2022,claudio-bravo,Claudio Bravo,real-betis,Real Betis,2021-2022,2021/22,GK,17,17,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,62,40,La Liga,5,65,19,8,11
ante-budimir-osasuna-2021-2022,ante-budimir,Ante Budimir,osasuna,Osasuna,2021-2022,2021/22,FW,28,20,1738,8,2,45,22,0,0,0,0,0,0,0,0,0,0,3,0,0,37,51,La Liga,10,47,12,11,15
sergio-busquets-barcelona-2021-2022,sergio-busquets,Sergio Busquets,barcelona,Barcelona,2021-2022,2021/22,MF,36,36,3198,2,0,14,4,0,0,0,0,0,0,0,0,0,0,12,0,0,68,38,La Liga,2,73,21,10,7
leandro-cabrera-espanyol-2021-2022,leandro-cabrera,Leandro Cabrera,espanyol,Espanyol,2021-2022,2021/22,DF,37,37,3330,2,0,18,6,0,0,0,0,0,0,0,0,0,0,7,0,0,40,53,La Liga,14,42,10,12,16
martin-caceres-levante-2021-2022,martin-caceres,Martín Cáceres,levante,Levante,2021-2022,2021/22,DF,10,9,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,51,76,La Liga,19,35,8,11,19
cala-cadiz-2021-2022,cala,Cala,cadiz,Cádiz,2021-2022,2021/22,DF,14,10,947,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,1,0,35,51,La Liga,17,39,8,15,15
fernando-calero-espanyol-2021-2022,fernando-calero,Fernando Calero,espanyol,Espanyol,2021-2022,2021/22,DF,16,13,1090,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,40,53,La Liga,14,42,10,12,16
eduardo-camavinga-real-madrid-2021-2022,eduardo-camavinga,Eduardo Camavinga,real-madrid,Real Madrid,2021-2022,2021/22,MF,26,13,1236,2,1,12,5,0,0,0,0,0,0,0,0,0,0,8,0,0,80,31,La Liga,1,86,26,8,4
jose-campana-levante-2021-2022,jose-campana,José Campaña,levante,Levante,2021-2022,2021/22,MF,20,16,1422,2,2,13,6,0,0,0,0,0,0,0,0,0,0,6,1,0,51,76,La Liga,19,35,8,11,19
sergio-canales-real-betis-2021-2022,sergio-canales,Sergio Canales,real-betis,Real Betis,2021-2022,2021/22,MF,34,33,2791,5,8,54,25,0,0,0,0,0,0,0,0,0,0,6,0,0,62,40,La Liga,5,65,19,8,11
alex-cantero-levante-2021-2022,alex-cantero,Álex Cantero,levante,Levante,2021-2022,2021/22,MF,25,4,610,0,1,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,51,76,La Liga,19,35,8,11,19
etienne-capoue-villarreal-2021-2022,etienne-capoue,Étienne Capoue,villarreal,Villarreal,2021-2022,2021/22,MF,30,26,2290,1,1,14,5,0,0,0,0,0,0,0,0,0,0,9,0,0,63,37,La Liga,7,59,16,11,11
isaac-carcelen-cadiz-2021-2022,isaac-carcelen,Isaac Carcelen,cadiz,Cádiz,2021-2022,2021/22,DF,25,17,1544,0,1,11,4,0,0,0,0,0,0,0,0,0,0,2,0,0,35,51,La Liga,17,39,8,15,15
dani-cardenas-levante-2021-2022,dani-cardenas,Dani Cárdenas,levante,Levante,2021-2022,2021/22,GK,24,24,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,51,76,La Liga,19,35,8,11,19
diego-carlos-sevilla-2021-2022,diego-carlos,Diego Carlos,sevilla,Sevilla,2021-2022,2021/22,DF,34,34,2957,3,0,30,10,0,0,0,0,0,0,0,0,0,0,4,1,0,53,30,La Liga,4,70,18,16,4
yannick-carrasco-atletico-madrid-2021-2022,yannick-carrasco,Yannick Carrasco,atletico-madrid,Atlético Madrid,2021-2022,2021/22,MF,34,28,2583,6,6,50,12,0,0,0,0,0,0,0,0,0,0,5,0,0,65,43,La Liga,3,71,21,8,9
guido-carrillo-elche-2021-2022,guido-carrillo,Guido Carrillo,elche,Elche,2021-2022,2021/22,FW,29,11,1168,2,0,23,10,0,0,0,0,0,0,0,0,0,0,3,0,0,40,52,La Liga,13,42,11,9,18
dani-carvajal-real-madrid-2021-2022,dani-carvajal,Dani Carvajal,real-madrid,Real Madrid,2021-2022,2021/22,DF,24,17,1551,1,3,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,80,31,La Liga,1,86,26,8,4
william-carvalho-real-betis-2021-2022,william-carvalho,William Carvalho,real-betis,Real Betis,2021-2022,2021/22,MF,33,20,1805,2,3,33,10,0,0,0,0,0,0,0,0,0,0,6,0,0,62,40,La Liga,5,65,19,8,11
casemiro-real-madrid-2021-2022,casemiro,Casemiro,real-madrid,Real Madrid,2021-2022,2021/22,MF,32,31,2569,1,3,41,9,0,0,0,0,0,0,0,0,0,0,11,0,0,80,31,La Liga,1,86,26,8,4
kiko-casilla-elche-2021-2022,kiko-casilla,Kiko Casilla,elche,Elche,2021-2022,2021/22,GK,14,14,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,40,52,La Liga,13,42,11,9,18
catena-rayo-vallecano-2021-2022,catena,Catena,rayo-vallecano,Rayo Vallecano,2021-2022,2021/22,DF,36,36,3240,2,2,23,6,0,0,0,0,0,0,0,0,0,0,8,0,0,39,50,La Liga,12,42,11,9,18
franco-cervi-celta-vigo-2021-2022,franco-cervi,Franco Cervi,celta-vigo,Celta Vigo,2021-2022,2021/22,MF,33,21,1801,4,3,22,10,0,0,0,0,0,0,0,0,0,0,5,0,0,43,43,La Liga,11,46,12,10,16
denis-cheryshev-valencia-2021-2022,denis-cheryshev,Denis Cheryshev,valencia,Valencia,2021-2022,2021/22,MF,17,5,563,0,1,10,5,0,0,0,0,0,0,0,0,0,0,1,0,0,48,53,La Liga,9,48,11,15,12
samuel-chukwueze-villarreal-2021-2022,samuel-chukwueze,Samuel Chukwueze,villarreal,Villarreal,2021-2022,2021/22,MF,27,12,1333,3,3,32,7,0,0,0,0,0,0,0,0,0,0,4,0,0,63,37,La Liga,7,59,16,11,11
victor-chust-cadiz-2021-2022,victor-chust,Víctor Chust,cadiz,Cádiz,2021-2022,2021/22,DF,25,20,1830,0,0,9,2,0,0,0,0,0,0,0,0,0,0,2,0,0,35,51,La Liga,17,39,8,15,15
