player_season_id,player_id,player_name,club_id,club_name,season_id,season_label,primary_position,appearances,starts,minutes_played,goals,assists,shots,shots_on_target,key_passes,progressive_passes,progressive_carries,successful_dribbles,xg,xa,tackles,interceptions,clearances,aerial_duels_won,yellow_cards,red_cards,clean_sheets,team_goals_scored,team_goals_conceded,league_name,final_table_rank,team_points,team_wins,team_draws,team_losses
nicolas-haas-empoli-2021-2022,nicolas-haas,Nicolas Haas,empoli,Empoli,2021-2022,2021/22,MF,16,11,1001,0,2,7,2,0,0,0,0,0,0,0,0,0,0,3,0,0,50,70,Serie A,14,41,10,11,17
samir-handanovic-inter-2021-2022,samir-handanovic,Samir Handanovic,inter,Inter,2021-2022,2021/22,GK,37,37,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,32,Serie A,2,84,25,9,4
ridgeciano-haps-venezia-2021-2022,ridgeciano-haps,Ridgeciano Haps,venezia,Venezia,2021-2022,2021/22,DF,25,24,2056,1,1,12,2,0,0,0,0,0,0,0,0,0,0,6,0,0,34,69,Serie A,20,27,6,9,23
abdou-harroui-sassuolo-2021-2022,abdou-harroui,Abdou Harroui,sassuolo,Sassuolo,2021-2022,2021/22,MF,22,3,452,0,0,13,2,0,0,0,0,0,0,0,0,0,0,2,0,0,64,66,Serie A,11,50,13,11,14
hans-hateboer-atalanta-2021-2022,hans-hateboer,Hans Hateboer,atalanta,Atalanta,2021-2022,2021/22,DF,21,16,1386,0,0,17,3,0,0,0,0,0,0,0,0,0,0,2,0,0,65,48,Serie A,8,59,16,11,11
silvan-hefti-genoa-2021-2022,silvan-hefti,Silvan Hefti,genoa,Genoa,2021-2022,2021/22,DF,16,14,1288,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27,60,Serie A,19,28,4,16,18
liam-henderson-empoli-2021-2022,liam-henderson,Liam Henderson,empoli,Empoli,2021-2022,2021/22,MF,38,23,2020,2,3,42,17,0,0,0,0,0,0,0,0,0,0,4,0,0,50,70,Serie A,14,41,10,11,17
dalbert-henrique-cagliari-2021-2022,dalbert-henrique,Dalbert Henrique,cagliari,Cagliari,2021-2022,2021/22,MF,28,27,2081,0,2,10,2,0,0,0,0,0,0,0,0,0,0,9,0,0,34,68,Serie A,18,30,6,12,20
matheus-henrique-sassuolo-2021-2022,matheus-henrique,Matheus Henrique,sassuolo,Sassuolo,2021-2022,2021/22,MF,25,10,1078,0,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,64,66,Serie A,11,50,13,11,14
thomas-henry-venezia-2021-2022,thomas-henry,Thomas Henry,venezia,Venezia,2021-2022,2021/22,FW,33,23,2115,9,2,51,24,0,0,0,0,0,0,0,0,0,0,6,1,0,34,69,Serie A,20,27,6,9,23
theo-hernandez-milan-2021-2022,theo-hernandez,Theo Hernandez,milan,Milan,2021-2022,2021/22,DF,32,30,2711,5,5,42,14,0,0,0,0,0,0,0,0,0,0,7,2,0,69,31,Serie A,1,86,26,8,4
hernani-genoa-2021-2022,hernani,Hernani,genoa,Genoa,2021-2022,2021/22,MF,18,7,682,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,60,Serie A,19,28,4,16,18
aaron-hickey-bologna-2021-2022,aaron-hickey,Aaron Hickey,bologna,Bologna,2021-2022,2021/22,DF,36,34,2820,5,1,21,13,0,0,0,0,0,0,0,0,0,0,7,0,0,44,55,Serie A,13,46,12,10,16
martin-hongla-hellas-verona-2021-2022,martin-hongla,Martin Hongla,hellas-verona,Hellas Verona,2021-2022,2021/22,MF,18,7,651,1,0,9,4,0,0,0,0,0,0,0,0,0,0,3,0,0,65,59,Serie A,9,53,14,11,13
petko-hristov-spezia-2021-2022,petko-hristov,Petko Hristov,spezia,Spezia,2021-2022,2021/22,DF,17,13,1248,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,41,71,Serie A,16,36,10,6,22
elseid-hysaj-lazio-2021-2022,elseid-hysaj,Elseid Hysaj,lazio,Lazio,2021-2022,2021/22,DF,29,24,2027,1,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,77,58,Serie A,5,64,18,10,10
