player_season_id,player_id,player_name,club_id,club_name,season_id,season_label,primary_position,appearances,starts,minutes_played,goals,assists,shots,shots_on_target,key_passes,progressive_passes,progressive_carries,successful_dribbles,xg,xa,tackles,interceptions,clearances,aerial_duels_won,yellow_cards,red_cards,clean_sheets,team_goals_scored,team_goals_conceded,league_name,final_table_rank,team_points,team_wins,team_draws,team_losses
matthieu-udol-metz-2021-2022,matthieu-udol,Matthieu Udol,metz,Metz,2021-2022,2021/22,DF,12,11,1007,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,69,Ligue 1,19,31,6,13,19
ike-ugbo-troyes-2021-2022,ike-ugbo,Ike Ugbo,troyes,Troyes,2021-2022,2021/22,FW,14,11,814,5,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,37,53,Ligue 1,15,38,9,11,18
hwang-ui-jo-bordeaux-2021-2022,hwang-ui-jo,Hwang Ui-jo,bordeaux,Bordeaux,2021-2022,2021/22,FW,32,29,2508,11,2,55,22,0,0,0,0,0,0,0,0,0,0,3,0,0,52,91,Ligue 1,20,31,6,13,19
cengiz-under-marseille-2021-2022,cengiz-under,Cengiz Ünder,marseille,Marseille,2021-2022,2021/22,MF,32,25,2200,10,2,58,20,0,0,0,0,0,0,0,0,0,0,2,1,0,63,38,Ligue 1,2,71,21,8,9
jere-uronen-brest-2021-2022,jere-uronen,Jere Uronen,brest,Brest,2021-2022,2021/22,DF,15,10,878,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,57,Ligue 1,11,48,13,9,16
vanderson-monaco-2021-2022,vanderson,Vanderson,monaco,Monaco,2021-2022,2021/22,DF,17,12,1120,2,1,14,6,0,0,0,0,0,0,0,0,0,0,3,0,0,65,40,Ligue 1,3,69,20,9,9
marco-verratti-paris-saint-germain-2021-2022,marco-verratti,Marco Verratti,paris-saint-germain,Paris Saint-Germain,2021-2022,2021/22,MF,24,23,1937,2,2,7,1,0,0,0,0,0,0,0,0,0,0,12,0,0,90,36,Ligue 1,1,86,26,8,4
kevin-volland-monaco-2021-2022,kevin-volland,Kevin Volland,monaco,Monaco,2021-2022,2021/22,MF,34,29,2436,9,9,50,25,0,0,0,0,0,0,0,0,0,0,10,0,0,65,40,Ligue 1,3,69,20,9,9
elye-wahi-montpellier-2021-2022,elye-wahi,Elye Wahi,montpellier,Montpellier,2021-2022,2021/22,MF,33,21,1786,10,1,43,21,0,0,0,0,0,0,0,0,0,0,2,0,0,49,61,Ligue 1,13,43,12,7,19
timothy-weah-lille-2021-2022,timothy-weah,Timothy Weah,lille,Lille,2021-2022,2021/22,MF,29,17,1616,3,4,33,8,0,0,0,0,0,0,0,0,0,0,2,1,0,48,48,Ligue 1,10,55,14,13,11
georginio-wijnaldum-paris-saint-germain-2021-2022,georginio-wijnaldum,Georginio Wijnaldum,paris-saint-germain,Paris Saint-Germain,2021-2022,2021/22,MF,31,18,1653,1,3,22,2,0,0,0,0,0,0,0,0,0,0,2,0,0,90,36,Ligue 1,1,86,26,8,4
christopher-wooh-lens-2021-2022,christopher-wooh,Christopher Wooh,lens,Lens,2021-2022,2021/22,DF,14,11,1050,0,1,8,3,0,0,0,0,0,0,0,0,0,0,2,0,0,62,48,Ligue 1,7,62,17,11,10
xeka-lille-2021-2022,xeka,Xeka,lille,Lille,2021-2022,2021/22,MF,23,19,1619,3,0,22,5,0,0,0,0,0,0,0,0,0,0,10,0,0,48,48,Ligue 1,10,55,14,13,11
yusuf-yazici-lille-2021-2022,yusuf-yazici,Yusuf Yazıcı,lille,Lille,2021-2022,2021/22,MF,15,5,509,1,1,10,6,0,0,0,0,0,0,0,0,0,0,3,0,0,48,48,Ligue 1,10,55,14,13,11
burak-yilmaz-lille-2021-2022,burak-yilmaz,Burak Yılmaz,lille,Lille,2021-2022,2021/22,FW,31,25,2211,4,3,71,28,0,0,0,0,0,0,0,0,0,0,9,1,0,48,48,Ligue 1,10,55,14,13,11
zaydou-youssouf-saint-etienne-2021-2022,zaydou-youssouf,Zaydou Youssouf,saint-etienne,Saint-Étienne,2021-2022,2021/22,MF,30,18,1553,1,0,20,6,0,0,0,0,0,0,0,0,0,0,3,1,0,42,77,Ligue 1,18,32,7,11,20
akim-zedadka-clermont-foot-2021-2022,akim-zedadka,Akim Zedadka,clermont-foot,Clermont Foot,2021-2022,2021/22,DF,38,37,3337,0,3,31,6,0,0,0,0,0,0,0,0,0,0,5,0,0,38,69,Ligue 1,17,36,9,9,20
edon-zhegrova-lille-2021-2022,edon-zhegrova,Edon Zhegrova,lille,Lille,2021-2022,2021/22,MF,13,5,481,2,1,15,7,0,0,0,0,0,0,0,0,0,0,2,1,0,48,48,Ligue 1,10,55,14,13,11
